;Item Value List
;
;Department,Category,Supplier,Item,Description,Qty,Cost,Price,Extended Cost,Extended Price,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453107,431016-71 HEMLOCK ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454876,431018-91 TALUS ROCK ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454579,431018-76 SEAL OF OHIO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453756,431018-21 MORRIS AREA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454661,431010-51 SILVER SAGE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453183,431016-77 HUDSON VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453619,431018-11 MIDDLE MISS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454357,431010-42 RIO GRANDE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454333,431010-41 REELFOOT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454203,431010-38 PINE VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453428,431016-94 LENNI LENAPE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453886,431010-34 NORTH IOWA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454142,431010-37 PENN LAKES ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454623,431010-49 SHIING TRAIL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454869,431018-90 SYCAMORE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454296,431018-63 RACINE COUNTY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454050,431010-35 OZARK AREA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453527,431022-069 MID SOUTH ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453343,431016-89 KONOCTI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452728,431022-15 DUTCHESS COUNT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453787,431010-32 MUIR TRAIL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452384,431022-07 CTL SAV RIVER ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452605,431010-11 COTTON BOLL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453978,431022-37NORTHWESTERN CT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453534,431018-05 MICH PINE&DUNE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454784,431020-26 SPAR AND SPIND ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454487,431018-72 SAN GORGONIO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453275,431010-22 JOSHUA TREE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453411,431016-93 LAND OF LINCOL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453824,431018-26 NIAGARA COUNTY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452544,431010-09 CONGAREE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454685,431018-81 SINGING SANDS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454227,431018-56 PIONEER ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452773,431016-51 FLINT HILLS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453671,431018-15 MITTEN BAY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453855,431010-33 NORCENTEX ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452858,431016-55 GATEWAY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454098,431018-41 PATRIOT'S TRA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454197,431018-55 PINE TO PRAIRI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453572,431022-26 MICH WATERWAYS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453480,431016-99 MAGIC EMPIRE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453923,431018-32 NORTHERN PINE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453015,431010-18 GREEN HILLS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453503,431018-02 MAUMEE VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453145,431016-75 HOOSIER CAPITA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453565,431018-07 MICH TRAILS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453039,431016-66 GUIDING STAR ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454555,431010-45 SAVANNAH ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453626,431018-12 MIDLAND EMPIRE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454562,431022-45 SCRANTON POCON ,0,1.16,0.49,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453602,431010-29 MIDDLE GA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454302,431010-39 RAINTREE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454159,431018-50 PENN LAUREL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453237,431016-81 INDIAN WATERS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453640,431022-28 MILWAUKEE AREA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452872,431016-57 GLOWING EMBERS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453251,431016-83 INLAND EMPIRE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452735,431010-013 EL CAMINO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454401,431022-39 ROCKLAND COUNT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452926,431016-61 GRT RIVERS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453060,431016-68 HEART OF FLORI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452698,431016-46 DOGWOOD TRAILS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453497,431018-01 MANITOU ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454593,431010-47 SHAGBARK ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453794,431018-23 NAPA SOLANO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454531,431018-75 SANTIAM ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454388,431010-43 RIVERLAND ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453800,431018-24 NASSAU COUNTY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454500,431020-25 SANGRE DE CRIS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454470,431022-43 SAN FRANCISCO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453985,431020-28 NYODA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453862,431018-29 NORTH ALABAMA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454418,431018-69 ROLLING HILLS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452742,431016-48 ERIE SHORES ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453725,431018-19 MONTACHUSETT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453589,431018-09 MID COLUMBIA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454173,431018-52 PERMIAN BASIN ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453954,431018-33 NORTHWEST MISS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452810,431016-52 FOX RIVER AREA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452827,431016-53 FOX VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454364,431018-67 RIVER BLUFFS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453022,431016-64 GREEN MEADOWS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452841,431010-17 FRONTIER ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453091,431016-70 HEART OF TEXAS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453596,431018-10 MID CONTINENT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453930,431022-34 NORTHWEST FLOR ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453664,431022-29 MISSISSIPPI VA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454029,431018-38 OTAHKI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453763,431018-22 MT MAGAZINE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453190,431016-78 HURON VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453466,431010-28 LONE STAR ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452636,431016-44 CROSS TIMBERS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452629,431016-43 CROOKED TREE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454326,431018-65 RED RIVER VALL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454104,431010-36 PEACEPIPE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453169,431016-76 HOUSATONIC ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452667,431010-12 DEEP SOUTH ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454319,431010-40 RED LANDS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453114,431016-73 HERITAGE TRAIL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454630,431018-78 SIERRA CASCADE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454616,431018-77 SHEMAMO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452896,431020-30 GOLDENROD ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452520,431016-40 CONCHARTY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453657,431018-14 MINN-IA-KOTA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454074,431018-44 PAISANO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453299,431016-86 KENNEBEC ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452964,431022-19 GRTR LONG BEAC ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453220,431016-80 INDIAN HILLS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452681,431022-14 DELAWARE RARIT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454005,431018-36 OLD NINETY-SIX ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454449,431022-51 SAN ANTONIO AR ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453510,431022-078 MICHIGAN CAPI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453732,431022-064 MONTEREY BAY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453558,431022-079 METRO DETROIT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454463,431022-42 SAN FERNANDO V ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453305,431016-87 KENOSHA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453046,431010-19 GULF PINES ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453282,431016-85 KAW VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454494,431018-73 SAN JACINTO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452650,431022-12 CUMBERLAND VAL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453893,431022-31 NORTHEAST GEOR ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454135,431018-49 PENINSULA WATE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453312,431016-88 KENTUCKIANA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453053,431016-67 GULFCOAST ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452865,431016-56 GENESEE VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453336,431010-23 KICKAPOO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454210,431022-38 PINES OF CAROL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452445,431016-33 CHIPETA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454067,431018-43 PACIFIC PEAKS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453084,431016-69 HEART OF OHIO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452599,431010-10 COTTAQUILLA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452506,431016-39 COLUMBINE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453879,431018-30 NORTH COUNTY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454340,431018-66 RHODE ISLAND ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452360,431022-05 CENTRAL MD ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452940,431016-63 GRT VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453329,431022-25 KEYSTONE TALL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453817,431018-25 NATION'S CAPIT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454371,431018-68 RIVER TRAILS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452919,431016-60 GREAT PLAINS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452889,431016-58 GOLDEN VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453701,431018-18 MOINGONA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454036,431018-40 OUACHITA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452797,431010-15 FOOTHILLS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452759,431016-49 FAIRWINDS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454180,431018-54 PIEDMONT AREA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454272,431018-60 PRAIRIE HILLS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452711,431020-27 DUPAGE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452483,431020-33 COLONIAL COAST ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453350,431016-90 LAC-BAIE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453848,431018-28 NOARK ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453695,431018-17 MOHAWK PATHWAY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453398,431016-91 LAKOTA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452452,431016-34 CIRCLE T ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454128,431018-48 PELICAN ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453152,431010-21 HORNETS' NEST ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454111,431018-47 PEE DEE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955453633,431018-13 MILE HI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454586,431010-46 SEVEN LAKES ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955452414,431022-68 SOUTHWESTERN N ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456085,431017-08 ARK POST ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456931,431017-62 GREAT TRAIL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455828,431020-044 GOLDEN PLAINS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456290,431017-23 CANNON VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456146,431017-11 BERGEN CTY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456375,431023-06 CENTRAL NY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455057,431022-53 TROPICAL FLORI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456597,431011-10 COTTAQUILLA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456917,431017-60 GREAT PLAINS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454975,431010-55 TOMBIGBEE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456450,431017-34 CIRCLE T ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456658,431023-12 CUMBERLAND VLY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455194,431022-56 WESTCHESTER PU ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455316,431020-23 YUCCA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456825,431017-53 FOX VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456542,431011-09 CONGAREE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456368,431023-05 CENTRAL MD ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456627,431017-43 CROOKED TREE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455309,431020-22 WYOMING ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455019,431020-04 TREASURE TRAIL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454937,431022-52 THOUSAND ISLAN ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454760,431022-50 SOUTHWESTERN P ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455088,431010-58 TWO RIVERS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456351,431023-04 CENTRAL LOUISA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456245,431017-18 BUFFALO & ERIE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455200,431020-14 WESTERN MASS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455255,431020-40 WHISPERING OAK ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456238,431017-17 BUCKEYE TRAILS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456184,431011-04 BLACK HAWK ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456436,431017-32 CHICAGO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456726,431023-15 DUTCHESS COUNT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456337,431017-26 CATAWBA VALLEY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454722,431022-47 SOUTH COOK COU ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456054,431017-05 APPALACHIAN ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456894,431021-30 GOLDENROD ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454678,431018-80 SILVER WATERS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455002,431020-03 TRAILWAYS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456214,431011-06 BLUESTEM ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456689,431023-14 DELAWARE RARIT ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455293,431020-21 WOODLAND ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456498,431017-38 COLUMBIA RIVER ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456320,431023-03 CAROLINA LOW C ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455811,431022-074 W NC PISGAH ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456641,431017-45 CROWLEYS RIDGE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456153,431017-12 BIG SKY ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456535,431011-08 CONESTOGA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456405,431011-07 CHAPARRAL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456795,431011-15 FOOTHILLS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456566,431023-09 CONN TRAILS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454944,431018-96 TIAK ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455156,431020-12 WAPEHANI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455750,431022-61 MACOMB COUNTY/ ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456399,431017-28 CENTRILLO ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455033,431010-56 TRES CONDADOS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456061,431017-06 APPLESEED RIDG ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454913,431022-082 TRILLIUM COUN ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455224,431020-16 WESTERN RIVERS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455774,431022-070 NORTHEAST MS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955455187,431010-61 WEST TEXAS ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456078,431017-07 ARIZ CACTUS PI ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454890,431018-93 TARHEEL TRIAD ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454708,431022-46 SO CENTRAL AL ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456504,431017-39 COLUMBINE ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955454838,431018-88 SUSITNA ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456849,431011-17 FRONTIER ,0,1.16,4,0,0,
Insignia,Council ID,GIRL SCOUT MERCHANDISE,731955456009,BR IDENT STRIP SETS ,0,1.16,4,0,0,
